Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,TCN_Mean,TCN_CI_Lower,TCN_CI_Upper,TCN_PI_Lower,TCN_PI_Upper,Dataset,Horizon,Horizon_Months
2017-09-01,5969.0,5881.1846395819475,5881.184639581947,5881.184639581948,3203.040532077835,8559.32874708606,5574.0566,5349.2944,5798.819,-195.44336,11343.557,Train,2020-2023,48
2017-10-01,5707.0,6013.681116690955,6013.681116690955,6013.681116690955,3335.537009186842,8691.825224195067,5531.6284,5279.5786,5783.678,-237.87158,11301.129,Train,2020-2023,48
2017-11-01,5681.0,5433.748151074083,5433.748151074082,5433.748151074084,2755.60404356997,8111.892258578195,5338.5464,5098.9395,5578.1533,-430.9536,11108.047,Train,2020-2023,48
2017-12-01,6052.0,5820.203047451623,5820.203047451622,5820.203047451624,3142.0589399475107,8498.347154955736,5312.345,5065.3145,5559.376,-457.1548,11081.846,Train,2020-2023,48
2018-01-01,5904.0,6398.0480468425985,6398.048046842598,6398.048046842599,3719.903939338486,9076.19215434671,5502.724,5276.782,5728.666,-266.77588,11272.225,Train,2020-2023,48
2018-02-01,5426.0,5855.0486760416325,5855.048676041632,5855.048676041633,3176.90456853752,8533.192783545745,5390.8643,5152.716,5629.0127,-378.63574,11160.364,Train,2020-2023,48
2018-03-01,6005.0,5973.662632755202,5973.662632755201,5973.662632755203,3295.5185252510896,8651.806740259315,5116.0215,4881.636,5350.4067,-653.4785,10885.521,Train,2020-2023,48
2018-04-01,5766.0,5703.2023291706,5703.2023291706,5703.2023291706,3025.0582216664875,8381.346436674712,5490.3496,5274.976,5705.723,-279.1504,11259.85,Train,2020-2023,48
2018-05-01,5946.0,5732.907528469006,5732.907528469005,5732.907528469007,3054.7634209648936,8411.05163597312,5306.987,5071.7847,5542.189,-462.51318,11076.486,Train,2020-2023,48
2018-06-01,5981.0,5832.342421767803,5832.342421767802,5832.342421767804,3154.1983142636905,8510.486529271915,5465.868,5212.718,5719.0186,-303.63184,11235.368,Train,2020-2023,48
2018-07-01,6104.0,6280.593810352154,6280.593810352153,6280.593810352155,3602.4497028480414,8958.737917856266,5422.465,5217.5776,5627.352,-347.03516,11191.965,Train,2020-2023,48
2018-08-01,5991.0,5924.108114697855,5924.108114697854,5924.108114697856,3245.9640071937424,8602.252222201967,5591.7563,5352.135,5831.378,-177.74365,11361.256,Train,2020-2023,48
2018-09-01,5670.0,5815.917307627211,5815.91730762721,5815.917307627212,3137.7732001230984,8494.061415131324,5518.729,5319.304,5718.154,-250.771,11288.229,Train,2020-2023,48
2018-10-01,5709.0,5758.793801641978,5758.793801641977,5758.7938016419785,3080.649694137865,8436.93790914609,5328.764,5088.538,5568.99,-440.73584,11098.264,Train,2020-2023,48
2018-11-01,5416.0,5717.8236858540195,5717.823685854019,5717.82368585402,3039.679578349907,8395.967793358132,5348.0054,5109.8345,5586.1763,-421.49463,11117.506,Train,2020-2023,48
2018-12-01,5793.0,5838.072385763815,5838.072385763815,5838.072385763815,3159.9282782597024,8516.216493267928,5106.8584,4853.133,5360.584,-662.6416,10876.358,Train,2020-2023,48
2019-01-01,5750.0,6054.429419822462,6054.429419822461,6054.4294198224625,3376.285312318349,8732.573527326575,5313.1133,5071.5156,5554.711,-456.38672,11082.613,Train,2020-2023,48
2019-02-01,5399.0,5168.871753004773,5168.8717530047725,5168.871753004774,2490.727645500661,7847.015860508885,5207.094,4994.307,5419.8813,-562.40576,10976.594,Train,2020-2023,48
2019-03-01,6123.0,5991.036021401861,5991.03602140186,5991.036021401862,3312.8919138977485,8669.180128905973,5056.657,4810.589,5302.7256,-712.8428,10826.157,Train,2020-2023,48
2019-04-01,5730.0,5860.95325806053,5860.95325806053,5860.95325806053,3182.8091505564175,8539.097365564643,5517.011,5311.5737,5722.4487,-252.48877,11286.512,Train,2020-2023,48
2019-05-01,6015.0,5894.009643999094,5894.009643999093,5894.009643999095,3215.8655364949814,8572.153751503207,5256.4487,5032.683,5480.2144,-513.0513,11025.949,Train,2020-2023,48
2019-06-01,5989.0,5921.405318604333,5921.405318604332,5921.405318604334,3243.2612111002204,8599.549426108446,5533.6436,5298.2314,5769.0557,-235.85645,11303.144,Train,2020-2023,48
2019-07-01,6333.0,6067.426677730255,6067.426677730255,6067.426677730255,3389.282570226142,8745.570785234368,5442.62,5240.795,5644.4453,-326.87988,11212.12,Train,2020-2023,48
2019-08-01,6388.0,6228.633988281371,6228.63398828137,6228.633988281372,3550.4898807772583,8906.778095785483,5785.016,5540.6133,6029.419,15.516113,11554.516,Train,2020-2023,48
2019-09-01,6048.0,6215.911449714039,6215.911449714038,6215.91144971404,3537.7673422099265,8894.055557218151,5796.5273,5611.3877,5981.667,27.027344,11566.027,Train,2020-2023,48
2019-10-01,6322.0,5869.109580082797,5869.109580082797,5869.109580082797,3190.9654725786845,8547.25368758691,5627.8794,5389.5244,5866.2344,-141.6206,11397.379,Train,2020-2023,48
2019-11-01,6405.0,6164.287270578614,6164.287270578614,6164.287270578614,3486.1431630745014,8842.431378082727,5841.2236,5632.3184,6050.129,71.72363,11610.724,Train,2020-2023,48
