Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,TCN_Mean,TCN_CI_Lower,TCN_CI_Upper,TCN_PI_Lower,TCN_PI_Upper,Dataset,Horizon,Horizon_Months
2018-01-01,5904.0,6398.0480468425985,6398.048046842598,6398.048046842599,3799.6312060929454,8996.464887592252,5502.724,5276.782,5728.666,340.46484,10664.983,Train,2020-2022,36
2018-02-01,5426.0,5855.0486760416325,5855.048676041632,5855.048676041633,3256.6318352919793,8453.465516791286,5390.8643,5152.716,5629.0127,228.60498,10553.123,Train,2020-2022,36
2018-03-01,6005.0,5973.662632755202,5973.662632755201,5973.662632755203,3375.245792005549,8572.079473504855,5116.0215,4881.636,5350.4067,-46.237793,10278.281,Train,2020-2022,36
2018-04-01,5766.0,5703.2023291706,5703.2023291706,5703.2023291706,3104.785488420947,8301.619169920254,5490.3496,5274.976,5705.723,328.09033,10652.609,Train,2020-2022,36
2018-05-01,5946.0,5732.907528469006,5732.907528469005,5732.907528469007,3134.490687719353,8331.324369218659,5306.987,5071.7847,5542.189,144.72754,10469.246,Train,2020-2022,36
2018-06-01,5981.0,5832.342421767803,5832.342421767802,5832.342421767804,3233.92558101815,8430.759262517457,5465.868,5212.718,5719.0186,303.6089,10628.127,Train,2020-2022,36
2018-07-01,6104.0,6280.593810352154,6280.593810352153,6280.593810352155,3682.176969602501,8879.010651101808,5422.465,5217.5776,5627.352,260.20557,10584.725,Train,2020-2022,36
2018-08-01,5991.0,5924.108114697855,5924.108114697854,5924.108114697856,3325.691273948202,8522.524955447509,5591.7563,5352.135,5831.378,429.49707,10754.016,Train,2020-2022,36
2018-09-01,5670.0,5815.917307627211,5815.91730762721,5815.917307627212,3217.5004668775578,8414.334148376864,5518.729,5319.304,5718.154,356.46973,10680.988,Train,2020-2022,36
2018-10-01,5709.0,5758.793801641978,5758.793801641977,5758.7938016419785,3160.3769608923244,8357.21064239163,5328.764,5088.538,5568.99,166.50488,10491.023,Train,2020-2022,36
2018-11-01,5416.0,5717.8236858540195,5717.823685854019,5717.82368585402,3119.4068451043663,8316.240526603673,5348.0054,5109.8345,5586.1763,185.7461,10510.265,Train,2020-2022,36
2018-12-01,5793.0,5838.072385763815,5838.072385763815,5838.072385763815,3239.655545014162,8436.489226513468,5106.8584,4853.133,5360.584,-55.40088,10269.117,Train,2020-2022,36
2019-01-01,5750.0,6054.429419822462,6054.429419822461,6054.4294198224625,3456.0125790728084,8652.846260572114,5313.1133,5071.5156,5554.711,150.854,10475.373,Train,2020-2022,36
2019-02-01,5399.0,5168.871753004773,5168.8717530047725,5168.871753004774,2570.4549122551202,7767.288593754427,5207.094,4994.307,5419.8813,44.83496,10369.354,Train,2020-2022,36
2019-03-01,6123.0,5991.036021401861,5991.03602140186,5991.036021401862,3392.619180652208,8589.452862151515,5056.657,4810.589,5302.7256,-105.60205,10218.916,Train,2020-2022,36
2019-04-01,5730.0,5860.95325806053,5860.95325806053,5860.95325806053,3262.536417310877,8459.370098810183,5517.011,5311.5737,5722.4487,354.75195,10679.2705,Train,2020-2022,36
2019-05-01,6015.0,5894.009643999094,5894.009643999093,5894.009643999095,3295.5928032494407,8492.426484748747,5256.4487,5032.683,5480.2144,94.18945,10418.708,Train,2020-2022,36
2019-06-01,5989.0,5921.405318604333,5921.405318604332,5921.405318604334,3322.98847785468,8519.822159353986,5533.6436,5298.2314,5769.0557,371.38428,10695.902,Train,2020-2022,36
2019-07-01,6333.0,6067.426677730255,6067.426677730255,6067.426677730255,3469.0098369806014,8665.843518479907,5442.62,5240.795,5644.4453,280.36084,10604.879,Train,2020-2022,36
2019-08-01,6388.0,6228.633988281371,6228.63398828137,6228.633988281372,3630.2171475317177,8827.050829031024,5785.016,5540.6133,6029.419,622.75684,10947.275,Train,2020-2022,36
2019-09-01,6048.0,6215.911449714039,6215.911449714038,6215.91144971404,3617.494608964386,8814.328290463693,5796.5273,5611.3877,5981.667,634.26807,10958.787,Train,2020-2022,36
2019-10-01,6322.0,5869.109580082797,5869.109580082797,5869.109580082797,3270.692739333144,8467.52642083245,5627.8794,5389.5244,5866.2344,465.62012,10790.139,Train,2020-2022,36
2019-11-01,6405.0,6164.287270578614,6164.287270578614,6164.287270578614,3565.870429828961,8762.704111328267,5841.2236,5632.3184,6050.129,678.96436,11003.482,Train,2020-2022,36
2019-12-01,6523.0,6716.951135724676,6716.951135724676,6716.951135724676,4118.534294975023,9315.367976474328,5865.94,5636.3267,6095.553,703.68066,11028.199,Train,2020-2022,36
2020-01-01,6732.0,6366.833061512792,6366.833061512791,6366.8330615127925,3768.4162207631384,8965.249902262445,5969.708,5720.457,6218.959,807.4487,11131.967,Test,2020-2022,36
2020-02-01,6587.0,5890.850163354197,5890.850163354196,5890.850163354198,3292.433322604544,8489.267004103851,5589.9644,5225.2817,5954.647,427.70508,10752.224,Test,2020-2022,36
2020-03-01,7438.0,6480.53464892855,6480.53464892855,6480.53464892855,3882.117808178897,9078.951489678204,5453.5635,5044.959,5862.168,291.3042,10615.822,Test,2020-2022,36
2020-04-01,8138.0,6159.275244037634,6159.2752440376335,6159.275244037635,3560.858403287981,8757.692084787288,5348.1123,4908.5835,5787.641,185.85303,10510.371,Test,2020-2022,36
2020-05-01,9609.0,6342.344434674859,6342.344434674859,6342.344434674859,3743.927593925206,8940.761275424513,5204.41,4733.253,5675.5674,42.15088,10366.67,Test,2020-2022,36
2020-06-01,8378.0,6329.619163831951,6329.619163831951,6329.619163831951,3731.2023230822974,8928.036004581603,4919.2725,4341.951,5496.5938,-242.98682,10081.531,Test,2020-2022,36
2020-07-01,8692.0,6497.218038796284,6497.2180387962835,6497.218038796285,3898.8011980466313,9095.634879545938,4614.6416,3860.847,5368.4365,-547.6177,9776.9,Test,2020-2022,36
2020-08-01,8436.0,6413.8315562049675,6413.8315562049675,6413.8315562049675,3815.4147154553143,9012.248396954621,4525.4023,3830.6006,5220.204,-636.85693,9687.662,Test,2020-2022,36
2020-09-01,7657.0,6064.4517988245725,6064.4517988245725,6064.4517988245725,3466.0349580749194,8662.868639574226,4489.5444,3858.96,5120.129,-672.71484,9651.804,Test,2020-2022,36
2020-10-01,7537.0,6157.994771489894,6157.994771489894,6157.994771489894,3559.5779307402413,8756.411612239548,4355.1562,3706.936,5003.3765,-807.103,9517.416,Test,2020-2022,36
2020-11-01,7498.0,5966.190879502007,5966.190879502006,5966.190879502008,3367.774038752354,8564.60772025166,4074.8452,3303.123,4846.5674,-1087.4141,9237.1045,Test,2020-2022,36
2020-12-01,7861.0,6242.7206899336825,6242.720689933682,6242.720689933683,3644.3038491840293,8841.137530683336,3886.9539,3044.56,4729.3477,-1275.3054,9049.213,Test,2020-2022,36
2021-01-01,9066.0,6147.223940963276,6147.223940963276,6147.223940963276,3548.8071002136226,8745.64078171293,3811.7148,3008.0315,4615.3984,-1350.5444,8973.975,Test,2020-2022,36
2021-02-01,7946.0,5741.17668308784,5741.176683087839,5741.1766830878405,3142.7598423381864,8339.593523837493,3805.6172,3072.814,4538.4204,-1356.6421,8967.877,Test,2020-2022,36
2021-03-01,9528.0,6408.280576494406,6408.280576494406,6408.280576494406,3809.863735744753,9006.697417244059,3661.786,2907.6328,4415.939,-1500.4734,8824.045,Test,2020-2022,36
2021-04-01,9644.0,6025.3416793456345,6025.3416793456345,6025.3416793456345,3426.9248385959813,8623.758520095287,3420.6296,2559.3313,4281.9277,-1741.6296,8582.889,Test,2020-2022,36
2021-05-01,9504.0,6265.825616055785,6265.825616055784,6265.825616055786,3667.4087753061317,8864.242456805438,3292.8364,2409.755,4175.918,-1869.4229,8455.096,Test,2020-2022,36
2021-06-01,9207.0,6233.055949368062,6233.055949368061,6233.055949368063,3634.639108618409,8831.472790117716,3258.1445,2432.2366,4084.0525,-1904.1147,8420.404,Test,2020-2022,36
2021-07-01,9545.0,6510.449194761421,6510.44919476142,6510.4491947614215,3912.0323540117674,9108.866035511073,3238.4226,2451.6328,4025.2124,-1923.8367,8400.682,Test,2020-2022,36
2021-08-01,9546.0,6511.769160597081,6511.76916059708,6511.769160597082,3913.352319847428,9110.186001346734,3097.243,2287.3271,3907.1587,-2065.0164,8259.502,Test,2020-2022,36
2021-09-01,9125.0,6160.061625225718,6160.061625225717,6160.061625225719,3561.6447844760646,8758.478465975371,2900.7212,2009.1873,3792.2551,-2261.538,8062.9805,Test,2020-2022,36
2021-10-01,8929.0,6368.291729459887,6368.291729459887,6368.291729459887,3769.8748887102342,8966.708570209541,2818.31,1936.3191,3700.301,-2343.9492,7980.5693,Test,2020-2022,36
2021-11-01,8474.0,6355.952076666921,6355.95207666692,6355.952076666922,3757.535235917268,8954.368917416574,2793.1106,1959.3838,3626.8374,-2369.1487,7955.37,Test,2020-2022,36
2021-12-01,8812.0,6517.7746224757575,6517.7746224757575,6517.7746224757575,3919.3577817261043,9116.19146322541,2761.1672,1952.7706,3569.564,-2401.092,7923.427,Test,2020-2022,36
2022-01-01,9266.0,6374.648867681887,6374.648867681886,6374.648867681888,3776.232026932234,8973.06570843154,2627.5261,1792.3398,3462.7124,-2534.7332,7789.785,Test,2020-2022,36
2022-02-01,8713.0,5915.150443755848,5915.150443755847,5915.150443755849,3316.7336030061947,8513.567284505501,2485.9583,1603.9425,3367.974,-2676.301,7648.218,Test,2020-2022,36
2022-03-01,9427.0,6524.156659948007,6524.156659948007,6524.156659948007,3925.7398191983534,9122.57350069766,2415.0454,1539.8777,3290.2131,-2747.2139,7577.3047,Test,2020-2022,36
2022-04-01,8786.0,6178.13859216379,6178.138592163789,6178.138592163791,3579.721751414137,8776.555432913443,2412.989,1592.2739,3233.704,-2749.2703,7575.248,Test,2020-2022,36
2022-05-01,9042.0,6374.920432278791,6374.920432278791,6374.920432278791,3776.503591529138,8973.337273028445,2372.5542,1568.2708,3176.8376,-2789.705,7534.8135,Test,2020-2022,36
2022-06-01,9072.0,6351.483279808715,6351.483279808715,6351.483279808715,3753.0664390590623,8949.900120558368,2250.871,1421.3757,3080.3665,-2911.3882,7413.1304,Test,2020-2022,36
2022-07-01,9679.0,6550.223183260075,6550.223183260074,6550.2231832600755,3951.8063425104215,9148.640024009728,2149.4097,1297.7986,3001.0208,-3012.8496,7311.669,Test,2020-2022,36
2022-08-01,9325.0,6490.253168266942,6490.253168266942,6490.253168266942,3891.836327517289,9088.670009016596,2099.101,1262.4355,2935.7666,-3063.1582,7261.3604,Test,2020-2022,36
2022-09-01,8977.0,6136.729302468806,6136.729302468805,6136.729302468807,3538.312461719153,8735.146143218459,2097.8484,1302.9241,2892.7727,-3064.411,7260.1074,Test,2020-2022,36
2022-10-01,9245.0,6263.811456361698,6263.811456361698,6263.811456361698,3665.394615612045,8862.228297111351,2050.4536,1265.3448,2835.5625,-3111.8057,7212.713,Test,2020-2022,36
2022-11-01,9026.0,6126.502546318801,6126.5025463188,6126.502546318802,3528.085705569148,8724.919387068454,1945.0588,1140.2155,2749.9023,-3217.2004,7107.3184,Test,2020-2022,36
2022-12-01,9733.0,6363.656189851011,6363.65618985101,6363.656189851012,3765.2393491013577,8962.073030600664,1874.8724,1065.8182,2683.9268,-3287.3867,7037.132,Test,2020-2022,36
