Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,LSTM_Mean,LSTM_CI_Lower,LSTM_CI_Upper,LSTM_PI_Lower,LSTM_PI_Upper,Dataset,Horizon,Horizon_Months
2016-09-01,5367.0,5270.274065695113,5270.274065695113,5270.274065695113,2696.1887576203053,7844.35937376992,5002.9736,3745.46,6260.4873,3064.3865,6941.5605,Train,2020-2022,36
2016-10-01,5633.0,5196.105967111224,5196.105967111223,5196.105967111225,2622.020659036417,7770.191275186032,5000.8374,3743.904,6257.7705,3062.2502,6939.425,Train,2020-2022,36
2016-11-01,5664.0,5198.161781893118,5198.161781893117,5198.161781893119,2624.0764738183107,7772.247089967926,5060.313,3788.418,6332.208,3121.7258,6998.9004,Train,2020-2022,36
2016-12-01,6082.0,5781.873534568688,5781.873534568688,5781.873534568688,3207.7882264938808,8355.958842643497,5157.8115,3861.3047,6454.3184,3219.2244,7096.3984,Train,2020-2022,36
2017-01-01,6505.0,8520.321143197367,8520.321143197365,8520.321143197369,5946.235835122559,11094.406451272174,5108.759,3824.6802,6392.8374,3170.1716,7047.3457,Train,2020-2022,36
2017-02-01,5813.0,6273.022702647091,6273.02270264709,6273.022702647092,3698.9373945722837,8847.108010721899,5187.2334,3883.0708,6491.396,3248.6462,7125.8203,Train,2020-2022,36
2017-03-01,6379.0,6236.731057174812,6236.731057174811,6236.731057174813,3662.6457491000047,8810.816365249619,5371.9023,4021.4846,6722.3203,3433.3152,7310.4893,Train,2020-2022,36
2017-04-01,6091.0,5940.5636148412095,5940.5636148412095,5940.5636148412095,3366.478306766402,8514.648922916018,5506.3467,4122.34,6890.3535,3567.7595,7444.9336,Train,2020-2022,36
2017-05-01,6219.0,6083.567611571126,6083.567611571126,6083.567611571126,3509.4823034963183,8657.652919645934,5683.1245,4254.5938,7111.6553,3744.5374,7621.712,Train,2020-2022,36
2017-06-01,6052.0,5914.453426235051,5914.45342623505,5914.453426235052,3340.3681181602433,8488.53873430986,5716.025,4279.214,7152.836,3777.4377,7654.6123,Train,2020-2022,36
2017-07-01,6105.0,6302.191910972758,6302.191910972757,6302.191910972759,3728.1066028979503,8876.277219047566,5588.7236,4184.01,6993.4375,3650.1365,7527.3105,Train,2020-2022,36
2017-08-01,6030.0,5950.693722263453,5950.693722263452,5950.693722263454,3376.608414188646,8524.77903033826,5708.5986,4273.6416,7143.5557,3770.0115,7647.1855,Train,2020-2022,36
2017-09-01,5969.0,5881.1846395819475,5881.184639581947,5881.184639581948,3307.09933150714,8455.269947656754,5619.514,4207.011,7032.017,3680.927,7558.1016,Train,2020-2022,36
2017-10-01,5707.0,6013.681116690955,6013.681116690955,6013.681116690955,3439.595808616147,8587.766424765763,5616.7627,4204.912,7028.6133,3678.1755,7555.3496,Train,2020-2022,36
2017-11-01,5681.0,5433.748151074083,5433.748151074082,5433.748151074084,2859.662842999275,8007.83345914889,5542.5605,4149.3574,6935.7637,3603.9734,7481.1475,Train,2020-2022,36
2017-12-01,6052.0,5820.203047451623,5820.203047451622,5820.203047451624,3246.1177393768157,8394.28835552643,5501.034,4118.1895,6883.879,3562.447,7439.621,Train,2020-2022,36
2018-01-01,5904.0,6398.0480468425985,6398.048046842598,6398.048046842599,3823.962738767791,8972.133354917405,5431.4663,4066.165,6796.7676,3492.8792,7370.0537,Train,2020-2022,36
2018-02-01,5426.0,5855.0486760416325,5855.048676041632,5855.048676041633,3280.963367966825,8429.13398411644,5371.4727,4021.3052,6721.64,3432.8855,7310.0596,Train,2020-2022,36
2018-03-01,6005.0,5973.662632755202,5973.662632755201,5973.662632755203,3399.5773246803947,8547.74794083001,5301.336,3968.8467,6633.825,3362.7488,7239.923,Train,2020-2022,36
2018-04-01,5766.0,5703.2023291706,5703.2023291706,5703.2023291706,3129.1170210957926,8277.287637245408,5341.4814,3998.8865,6684.076,3402.8943,7280.0684,Train,2020-2022,36
2018-05-01,5946.0,5732.907528469006,5732.907528469005,5732.907528469007,3158.8222203941987,8306.992836543814,5394.8403,4038.6763,6751.0044,3456.2532,7333.4277,Train,2020-2022,36
2018-06-01,5981.0,5832.342421767803,5832.342421767802,5832.342421767804,3258.2571136929955,8406.42772984261,5303.9775,3970.8208,6637.1343,3365.3904,7242.5645,Train,2020-2022,36
2018-07-01,6104.0,6280.593810352154,6280.593810352153,6280.593810352155,3706.5085022773465,8854.67911842696,5275.3857,3949.4258,6601.3457,3336.7986,7213.9727,Train,2020-2022,36
2018-08-01,5991.0,5924.108114697855,5924.108114697854,5924.108114697856,3350.0228066230475,8498.193422772663,5446.2803,4077.3452,6815.2153,3507.693,7384.867,Train,2020-2022,36
2018-09-01,5670.0,5815.917307627211,5815.91730762721,5815.917307627212,3241.8319995524034,8390.002615702018,5426.9556,4062.9082,6791.003,3488.3684,7365.543,Train,2020-2022,36
2018-10-01,5709.0,5758.793801641978,5758.793801641977,5758.7938016419785,3184.70849356717,8332.879109716785,5488.472,4108.9155,6868.029,3549.885,7427.0596,Train,2020-2022,36
2018-11-01,5416.0,5717.8236858540195,5717.823685854019,5717.82368585402,3143.738377779212,8291.908993928828,5480.2437,4102.674,6857.8135,3541.6565,7418.831,Train,2020-2022,36
2018-12-01,5793.0,5838.072385763815,5838.072385763815,5838.072385763815,3263.9870776890075,8412.157693838622,5370.781,4016.0369,6725.5244,3432.1936,7309.368,Train,2020-2022,36
2019-01-01,5750.0,6054.429419822462,6054.429419822461,6054.4294198224625,3480.344111747654,8628.514727897269,5300.351,3967.963,6632.7393,3361.764,7238.9385,Train,2020-2022,36
2019-02-01,5399.0,5168.871753004773,5168.8717530047725,5168.871753004774,2594.786444929966,7742.957061079581,5191.9775,3886.94,6497.015,3253.3904,7130.5645,Train,2020-2022,36
2019-03-01,6123.0,5991.036021401861,5991.03602140186,5991.036021401862,3416.9507133270536,8565.121329476668,5171.2363,3871.4229,6471.05,3232.6492,7109.823,Train,2020-2022,36
2019-04-01,5730.0,5860.95325806053,5860.95325806053,5860.95325806053,3286.8679499857226,8435.038566135338,5163.112,3865.3894,6460.834,3224.5247,7101.699,Train,2020-2022,36
2019-05-01,6015.0,5894.009643999094,5894.009643999093,5894.009643999095,3319.9243359242864,8468.094952073901,5284.4683,3956.044,6612.8926,3345.881,7223.0557,Train,2020-2022,36
2019-06-01,5989.0,5921.405318604333,5921.405318604332,5921.405318604334,3347.3200105295255,8495.49062667914,5265.6514,3942.153,6589.1494,3327.0642,7204.2383,Train,2020-2022,36
2019-07-01,6333.0,6067.426677730255,6067.426677730255,6067.426677730255,3493.341369655447,8641.511985805062,5298.635,3966.8218,6630.4478,3360.0476,7237.2217,Train,2020-2022,36
2019-08-01,6388.0,6228.633988281371,6228.63398828137,6228.633988281372,3654.5486802065634,8802.71929635618,5500.3115,4117.7915,6882.8315,3561.7244,7438.8984,Train,2020-2022,36
2019-09-01,6048.0,6215.911449714039,6215.911449714038,6215.91144971404,3641.8261416392315,8789.996757788846,5479.978,4102.561,6857.395,3541.3909,7418.5654,Train,2020-2022,36
2019-10-01,6322.0,5869.109580082797,5869.109580082797,5869.109580082797,3295.0242720079896,8443.194888157605,5614.0264,4202.955,7025.0977,3675.4392,7552.6133,Train,2020-2022,36
2019-11-01,6405.0,6164.287270578614,6164.287270578614,6164.287270578614,3590.2019625038065,8738.372578653421,5681.129,4253.1973,7109.0605,3742.5417,7619.716,Train,2020-2022,36
2019-12-01,6523.0,6716.951135724676,6716.951135724676,6716.951135724676,4142.865827649868,9291.036443799483,5784.9478,4330.8394,7239.056,3846.3606,7723.535,Train,2020-2022,36
2020-01-01,6732.0,6366.833061512792,6366.833061512791,6366.8330615127925,3792.747753437984,8940.918369587598,5776.955,4324.9004,7229.01,3838.368,7715.542,Test,2020-2022,36
2020-02-01,6587.0,5890.850163354197,5890.850163354196,5890.850163354198,3316.76485527939,8464.935471429006,5757.737,4313.862,7201.612,3819.1497,7696.324,Test,2020-2022,36
2020-03-01,7438.0,6480.53464892855,6480.53464892855,6480.53464892855,3906.449340853743,9054.619957003357,5871.1284,4381.387,7360.8696,3932.5413,7809.716,Test,2020-2022,36
2020-04-01,8138.0,6159.275244037634,6159.2752440376335,6159.275244037635,3585.189935962827,8733.360552112441,5913.7627,4409.234,7418.2915,3975.1755,7852.3496,Test,2020-2022,36
2020-05-01,9609.0,6342.344434674859,6342.344434674859,6342.344434674859,3768.259126600052,8916.429742749668,5942.8623,4441.1553,7444.5693,4004.2751,7881.449,Test,2020-2022,36
2020-06-01,8378.0,6329.619163831951,6329.619163831951,6329.619163831951,3755.533855757143,8903.704471906758,5935.053,4442.8076,7427.299,3996.466,7873.6406,Test,2020-2022,36
2020-07-01,8692.0,6497.218038796284,6497.2180387962835,6497.218038796285,3923.132730721477,9071.303346871093,5972.118,4469.9985,7474.238,4033.531,7910.705,Test,2020-2022,36
2020-08-01,8436.0,6413.8315562049675,6413.8315562049675,6413.8315562049675,3839.74624813016,8987.916864279774,6035.3213,4517.1553,7553.4873,4096.7344,7973.908,Test,2020-2022,36
2020-09-01,7657.0,6064.4517988245725,6064.4517988245725,6064.4517988245725,3490.366490749765,8638.53710689938,6064.973,4539.8066,7590.1396,4126.3857,8003.5605,Test,2020-2022,36
2020-10-01,7537.0,6157.994771489894,6157.994771489894,6157.994771489894,3583.909463415087,8732.080079564701,6087.3066,4556.53,7618.0835,4148.7197,8025.8936,Test,2020-2022,36
2020-11-01,7498.0,5966.190879502007,5966.190879502006,5966.190879502008,3392.1055714271997,8540.276187576816,6110.464,4573.759,7647.169,4171.877,8049.051,Test,2020-2022,36
2020-12-01,7861.0,6242.7206899336825,6242.720689933682,6242.720689933683,3668.635381858875,8816.80599800849,6151.925,4604.6436,7699.206,4213.338,8090.5117,Test,2020-2022,36
2021-01-01,9066.0,6147.223940963276,6147.223940963276,6147.223940963276,3573.1386328884682,8721.309249038084,6193.393,4635.45,7751.336,4254.8057,8131.9805,Test,2020-2022,36
2021-02-01,7946.0,5741.17668308784,5741.176683087839,5741.1766830878405,3167.091375013032,8315.261991162646,6222.21,4656.837,7787.583,4283.623,8160.797,Test,2020-2022,36
2021-03-01,9528.0,6408.280576494406,6408.280576494406,6408.280576494406,3834.1952684195985,8982.365884569213,6251.3354,4678.4653,7824.2056,4312.748,8189.923,Test,2020-2022,36
2021-04-01,9644.0,6025.3416793456345,6025.3416793456345,6025.3416793456345,3451.256371270827,8599.426987420442,6284.6084,4703.177,7866.04,4346.0215,8223.195,Test,2020-2022,36
2021-05-01,9504.0,6265.825616055785,6265.825616055784,6265.825616055786,3691.7403079809774,8839.910924130592,6322.767,4731.4795,7914.0547,4384.1797,8261.3545,Test,2020-2022,36
2021-06-01,9207.0,6233.055949368062,6233.055949368061,6233.055949368063,3658.9706412932546,8807.141257442869,6358.1094,4757.6567,7958.562,4419.5225,8296.696,Test,2020-2022,36
2021-07-01,9545.0,6510.449194761421,6510.44919476142,6510.4491947614215,3936.363886686613,9084.534502836228,6389.8286,4781.1577,7998.4995,4451.241,8328.416,Test,2020-2022,36
2021-08-01,9546.0,6511.769160597081,6511.76916059708,6511.769160597082,3937.683852522274,9085.854468671889,6423.2676,4805.9297,8040.6055,4484.6807,8361.8545,Test,2020-2022,36
2021-09-01,9125.0,6160.061625225718,6160.061625225717,6160.061625225719,3585.9763171509103,8734.146933300526,6458.874,4832.2837,8085.4644,4520.287,8397.461,Test,2020-2022,36
2021-10-01,8929.0,6368.291729459887,6368.291729459887,6368.291729459887,3794.20642138508,8942.377037534694,6495.197,4859.137,8131.2563,4556.6094,8433.784,Test,2020-2022,36
2021-11-01,8474.0,6355.952076666921,6355.95207666692,6355.952076666922,3781.8667685921137,8930.037384741729,6529.9795,4884.842,8175.117,4591.3926,8468.566,Test,2020-2022,36
2021-12-01,8812.0,6517.7746224757575,6517.7746224757575,6517.7746224757575,3943.68931440095,9091.859930550565,6564.241,4910.1626,8218.32,4625.6543,8502.828,Test,2020-2022,36
2022-01-01,9266.0,6374.648867681887,6374.648867681886,6374.648867681888,3800.5635596070797,8948.734175756694,6599.7397,4936.378,8263.102,4661.1523,8538.327,Test,2020-2022,36
2022-02-01,8713.0,5915.150443755848,5915.150443755847,5915.150443755849,3341.0651356810404,8489.235751830656,6636.0146,4963.1416,8308.888,4697.4277,8574.602,Test,2020-2022,36
2022-03-01,9427.0,6524.156659948007,6524.156659948007,6524.156659948007,3950.071351873199,9098.241968022814,6672.202,4989.823,8354.581,4733.615,8610.789,Test,2020-2022,36
2022-04-01,8786.0,6178.13859216379,6178.138592163789,6178.138592163791,3604.0532840889828,8752.223900238598,6707.9404,5016.1675,8399.713,4769.3535,8646.527,Test,2020-2022,36
2022-05-01,9042.0,6374.920432278791,6374.920432278791,6374.920432278791,3800.8351242039835,8949.005740353598,6743.94,5042.692,8445.1875,4805.3525,8682.527,Test,2020-2022,36
2022-06-01,9072.0,6351.483279808715,6351.483279808715,6351.483279808715,3777.397971733908,8925.568587883523,6780.603,5069.6826,8491.523,4842.0156,8719.19,Test,2020-2022,36
2022-07-01,9679.0,6550.223183260075,6550.223183260074,6550.2231832600755,3976.137875185267,9124.308491334883,6817.526,5096.8457,8538.206,4878.9385,8756.113,Test,2020-2022,36
2022-08-01,9325.0,6490.253168266942,6490.253168266942,6490.253168266942,3916.167860192135,9064.338476341749,6854.4116,5123.9673,8584.855,4915.824,8792.999,Test,2020-2022,36
2022-09-01,8977.0,6136.729302468806,6136.729302468805,6136.729302468807,3562.6439943939986,8710.814610543614,6891.343,5151.112,8631.574,4952.756,8829.93,Test,2020-2022,36
2022-10-01,9245.0,6263.811456361698,6263.811456361698,6263.811456361698,3689.7261482868907,8837.896764436506,6928.616,5178.4893,8678.743,4990.0293,8867.203,Test,2020-2022,36
2022-11-01,9026.0,6126.502546318801,6126.5025463188,6126.502546318802,3552.417238243994,8700.587854393609,6966.245,5206.108,8726.383,5027.658,8904.832,Test,2020-2022,36
2022-12-01,9733.0,6363.656189851011,6363.65618985101,6363.656189851012,3789.5708817762034,8937.741497925817,7004.025,5233.82,8774.2295,5065.4375,8942.612,Test,2020-2022,36
