Month,Age,Sex,Deaths
2021-04-01,10-14 years,Female,7.5
2021-04-01,10-14 years,Male,0.0
2021-04-01,100+ years,Female,0.0
2021-04-01,100+ years,Male,0.0
2021-04-01,15-19 years,Female,59.0
2021-04-01,15-19 years,Male,112.0
2021-04-01,20-24 years,Female,157.0
2021-04-01,20-24 years,Male,393.0
2021-04-01,25-29 years,Female,254.0
2021-04-01,25-29 years,Male,656.0
2021-04-01,30-34 years,Female,319.0
2021-04-01,30-34 years,Male,873.0
2021-04-01,35-39 years,Female,366.0
2021-04-01,35-39 years,Male,915.0
2021-04-01,40-44 years,Female,354.0
2021-04-01,40-44 years,Male,825.0
2021-04-01,45-49 years,Female,303.0
2021-04-01,45-49 years,Male,687.0
2021-04-01,5-9 years,Female,0.0
2021-04-01,5-9 years,Male,0.0
2021-04-01,50-54 years,Female,342.0
2021-04-01,50-54 years,Male,681.0
2021-04-01,55-59 years,Female,305.0
2021-04-01,55-59 years,Male,715.0
2021-04-01,60-64 years ,Female,215.0
2021-04-01,60-64 years ,Male,508.0
2021-04-01,65-69 years,Female,110.0
2021-04-01,65-69 years,Male,253.0
2021-04-01,70-74 years,Female,39.0
2021-04-01,70-74 years,Male,94.0
2021-04-01,75-79 years,Female,19.0
2021-04-01,75-79 years,Male,22.0
2021-04-01,80-84 years,Female,14.0
2021-04-01,80-84 years,Male,12.0
2021-04-01,85-89 years,Female,10.0
2021-04-01,85-89 years,Male,0.42622950819672134
2021-04-01,90-94 years,Female,0.0
2021-04-01,90-94 years,Male,0.0
2021-04-01,95-99 years,Female,0.0
2021-04-01,95-99 years,Male,0.0
2021-04-01,< 1 year,Female,0.0
2021-04-01,< 1 year,Male,0.0
2021-04-01,Not Stated,Female,0.0
2021-04-01,Not Stated,Male,0.0
2021-05-01,1-4 years,Female,4.829268292682928
2021-05-01,1-4 years,Male,8.5
2021-05-01,10-14 years,Female,7.75
2021-05-01,10-14 years,Male,0.6875
2021-05-01,100+ years,Female,0.0
2021-05-01,100+ years,Male,0.0
2021-05-01,15-19 years,Female,66.0
2021-05-01,15-19 years,Male,125.0
2021-05-01,20-24 years,Female,156.0
2021-05-01,20-24 years,Male,369.0
2021-05-01,25-29 years,Female,224.0
2021-05-01,25-29 years,Male,657.0
2021-05-01,30-34 years,Female,335.0
2021-05-01,30-34 years,Male,915.0
2021-05-01,35-39 years,Female,342.0
2021-05-01,35-39 years,Male,888.0
2021-05-01,40-44 years,Female,357.0
2021-05-01,40-44 years,Male,805.0
2021-05-01,45-49 years,Female,306.0
2021-05-01,45-49 years,Male,656.0
2021-05-01,5-9 years,Female,0.0
2021-05-01,5-9 years,Male,0.0
2021-05-01,50-54 years,Female,305.0
2021-05-01,50-54 years,Male,708.0
2021-05-01,55-59 years,Female,311.0
2021-05-01,55-59 years,Male,663.0
2021-05-01,60-64 years ,Female,218.0
2021-05-01,60-64 years ,Male,491.0
2021-05-01,65-69 years,Female,97.0
2021-05-01,65-69 years,Male,284.0
2021-05-01,70-74 years,Female,38.0
2021-05-01,70-74 years,Male,87.0
2021-05-01,75-79 years,Female,22.0
2021-05-01,75-79 years,Male,20.0
2021-05-01,80-84 years,Female,14.0
2021-05-01,80-84 years,Male,11.0
2021-05-01,85-89 years,Female,10.0
2021-05-01,85-89 years,Male,0.21311475409836156
2021-05-01,90-94 years,Female,0.0
2021-05-01,90-94 years,Male,0.0
2021-05-01,95-99 years,Female,0.0
2021-05-01,95-99 years,Male,0.0
2021-05-01,< 1 year,Female,0.0
2021-05-01,< 1 year,Male,0.0
2021-05-01,Not Stated,Female,0.0
2021-05-01,Not Stated,Male,0.0
2021-06-01,1-4 years,Female,5.097560975609756
2021-06-01,1-4 years,Male,9.0
2021-06-01,10-14 years,Female,8.0
2021-06-01,10-14 years,Male,1.375
2021-06-01,100+ years,Female,0.0
2021-06-01,100+ years,Male,0.0
2021-06-01,15-19 years,Female,48.0
2021-06-01,15-19 years,Male,94.0
2021-06-01,20-24 years,Female,150.0
2021-06-01,20-24 years,Male,359.0
2021-06-01,25-29 years,Female,226.0
2021-06-01,25-29 years,Male,637.0
2021-06-01,30-34 years,Female,313.0
2021-06-01,30-34 years,Male,845.0
2021-06-01,35-39 years,Female,332.0
2021-06-01,35-39 years,Male,881.0
2021-06-01,40-44 years,Female,314.0
2021-06-01,40-44 years,Male,776.0
2021-06-01,45-49 years,Female,284.0
2021-06-01,45-49 years,Male,674.0
2021-06-01,5-9 years,Female,0.0
2021-06-01,5-9 years,Male,0.0
2021-06-01,50-54 years,Female,307.0
2021-06-01,50-54 years,Male,645.0
2021-06-01,55-59 years,Female,319.0
2021-06-01,55-59 years,Male,705.0
2021-06-01,60-64 years ,Female,208.0
2021-06-01,60-64 years ,Male,488.0
2021-06-01,65-69 years,Female,120.0
2021-06-01,65-69 years,Male,256.0
2021-06-01,70-74 years,Female,44.0
2021-06-01,70-74 years,Male,73.0
2021-06-01,75-79 years,Female,23.0
2021-06-01,75-79 years,Male,25.0
2021-06-01,80-84 years,Female,14.0
2021-06-01,80-84 years,Male,10.0
2021-06-01,85-89 years,Female,10.0
2021-06-01,85-89 years,Male,0.0
2021-06-01,90-94 years,Female,0.0
2021-06-01,90-94 years,Male,0.0
2021-06-01,95-99 years,Female,0.0
2021-06-01,95-99 years,Male,0.0
2021-06-01,< 1 year,Female,0.0
2021-06-01,< 1 year,Male,0.0
2021-06-01,Not Stated,Female,0.0
2021-06-01,Not Stated,Male,0.0
2021-07-01,1-4 years,Female,5.365853658536586
2021-07-01,1-4 years,Male,9.5
2021-07-01,10-14 years,Female,8.25
2021-07-01,10-14 years,Male,2.0625
2021-07-01,100+ years,Female,0.0
2021-07-01,100+ years,Male,0.0
2021-07-01,15-19 years,Female,51.0
2021-07-01,15-19 years,Male,100.0
2021-07-01,20-24 years,Female,134.0
2021-07-01,20-24 years,Male,346.0
2021-07-01,25-29 years,Female,260.0
2021-07-01,25-29 years,Male,632.0
2021-07-01,30-34 years,Female,357.0
2021-07-01,30-34 years,Male,857.0
2021-07-01,35-39 years,Female,371.0
2021-07-01,35-39 years,Male,875.0
2021-07-01,40-44 years,Female,357.0
2021-07-01,40-44 years,Male,855.0
2021-07-01,45-49 years,Female,314.0
2021-07-01,45-49 years,Male,674.0
2021-07-01,5-9 years,Female,0.0
2021-07-01,5-9 years,Male,0.0
2021-07-01,50-54 years,Female,293.0
2021-07-01,50-54 years,Male,686.0
2021-07-01,55-59 years,Female,316.0
2021-07-01,55-59 years,Male,681.0
2021-07-01,60-64 years ,Female,248.0
2021-07-01,60-64 years ,Male,520.0
2021-07-01,65-69 years,Female,115.0
2021-07-01,65-69 years,Male,271.0
2021-07-01,70-74 years,Female,41.0
2021-07-01,70-74 years,Male,70.0
2021-07-01,75-79 years,Female,18.0
2021-07-01,75-79 years,Male,27.0
2021-07-01,80-84 years,Female,14.0
2021-07-01,80-84 years,Male,13.0
2021-07-01,85-89 years,Female,10.0
2021-07-01,85-89 years,Male,6.5
2021-07-01,90-94 years,Female,0.0
2021-07-01,90-94 years,Male,0.0
2021-07-01,95-99 years,Female,0.0
2021-07-01,95-99 years,Male,0.0
2021-07-01,< 1 year,Female,0.0
2021-07-01,< 1 year,Male,0.0
2021-07-01,Not Stated,Female,0.0
2021-07-01,Not Stated,Male,0.0
2021-08-01,1-4 years,Female,5.634146341463415
2021-08-01,1-4 years,Male,10.0
2021-08-01,10-14 years,Female,8.5
2021-08-01,10-14 years,Male,2.75
2021-08-01,100+ years,Female,0.0
2021-08-01,100+ years,Male,0.0
2021-08-01,15-19 years,Female,46.0
2021-08-01,15-19 years,Male,99.0
2021-08-01,20-24 years,Female,138.0
2021-08-01,20-24 years,Male,355.0
2021-08-01,25-29 years,Female,246.0
2021-08-01,25-29 years,Male,699.0
2021-08-01,30-34 years,Female,319.0
2021-08-01,30-34 years,Male,889.0
2021-08-01,35-39 years,Female,370.0
2021-08-01,35-39 years,Male,856.0
2021-08-01,40-44 years,Female,363.0
2021-08-01,40-44 years,Male,808.0
2021-08-01,45-49 years,Female,284.0
2021-08-01,45-49 years,Male,708.0
2021-08-01,5-9 years,Female,0.0
2021-08-01,5-9 years,Male,0.0
2021-08-01,50-54 years,Female,319.0
2021-08-01,50-54 years,Male,690.0
2021-08-01,55-59 years,Female,300.0
2021-08-01,55-59 years,Male,682.0
2021-08-01,60-64 years ,Female,253.0
2021-08-01,60-64 years ,Male,473.0
2021-08-01,65-69 years,Female,123.0
2021-08-01,65-69 years,Male,247.0
2021-08-01,70-74 years,Female,47.0
2021-08-01,70-74 years,Male,82.0
2021-08-01,75-79 years,Female,24.0
2021-08-01,75-79 years,Male,34.0
2021-08-01,80-84 years,Female,10.0
2021-08-01,80-84 years,Male,13.0
2021-08-01,85-89 years,Female,10.0
2021-08-01,85-89 years,Male,13.0
2021-08-01,90-94 years,Female,0.0
2021-08-01,90-94 years,Male,0.0
2021-08-01,95-99 years,Female,0.0
2021-08-01,95-99 years,Male,0.0
2021-08-01,< 1 year,Female,0.0
2021-08-01,< 1 year,Male,0.0
2021-08-01,Not Stated,Female,0.0
2021-08-01,Not Stated,Male,0.0
2021-09-01,1-4 years,Female,5.902439024390244
2021-09-01,1-4 years,Male,10.142857142857142
2021-09-01,10-14 years,Female,8.75
2021-09-01,10-14 years,Male,3.4375
2021-09-01,100+ years,Female,0.0
2021-09-01,100+ years,Male,0.0
2021-09-01,15-19 years,Female,45.0
2021-09-01,15-19 years,Male,94.0
2021-09-01,20-24 years,Female,137.0
2021-09-01,20-24 years,Male,290.0
2021-09-01,25-29 years,Female,229.0
2021-09-01,25-29 years,Male,639.0
2021-09-01,30-34 years,Female,378.0
2021-09-01,30-34 years,Male,818.0
2021-09-01,35-39 years,Female,352.0
2021-09-01,35-39 years,Male,844.0
2021-09-01,40-44 years,Female,319.0
2021-09-01,40-44 years,Male,732.0
2021-09-01,45-49 years,Female,298.0
2021-09-01,45-49 years,Male,622.0
2021-09-01,5-9 years,Female,0.0
2021-09-01,5-9 years,Male,0.0
2021-09-01,50-54 years,Female,293.0
2021-09-01,50-54 years,Male,662.0
2021-09-01,55-59 years,Female,305.0
2021-09-01,55-59 years,Male,697.0
2021-09-01,60-64 years ,Female,223.0
2021-09-01,60-64 years ,Male,506.0
2021-09-01,65-69 years,Female,110.0
2021-09-01,65-69 years,Male,256.0
2021-09-01,70-74 years,Female,50.0
2021-09-01,70-74 years,Male,103.0
2021-09-01,75-79 years,Female,13.0
2021-09-01,75-79 years,Male,29.0
2021-09-01,80-84 years,Female,14.5
2021-09-01,80-84 years,Male,16.0
2021-09-01,85-89 years,Female,10.0
2021-09-01,85-89 years,Male,12.863636363636363
2021-09-01,90-94 years,Female,0.0
2021-09-01,90-94 years,Male,0.0
2021-09-01,95-99 years,Female,0.0
2021-09-01,95-99 years,Male,0.0
2021-09-01,< 1 year,Female,0.0
2021-09-01,< 1 year,Male,0.0
2021-09-01,Not Stated,Female,0.0
2021-09-01,Not Stated,Male,0.0
2021-10-01,1-4 years,Female,6.170731707317073
2021-10-01,1-4 years,Male,10.285714285714286
2021-10-01,10-14 years,Female,9.0
2021-10-01,10-14 years,Male,4.125
2021-10-01,100+ years,Female,0.0
2021-10-01,100+ years,Male,0.0
2021-10-01,15-19 years,Female,46.0
2021-10-01,15-19 years,Male,84.0
2021-10-01,20-24 years,Female,132.0
2021-10-01,20-24 years,Male,301.0
2021-10-01,25-29 years,Female,212.0
2021-10-01,25-29 years,Male,603.0
2021-10-01,30-34 years,Female,328.0
2021-10-01,30-34 years,Male,871.0
2021-10-01,35-39 years,Female,343.0
2021-10-01,35-39 years,Male,853.0
2021-10-01,40-44 years,Female,315.0
2021-10-01,40-44 years,Male,753.0
2021-10-01,45-49 years,Female,252.0
2021-10-01,45-49 years,Male,610.0
2021-10-01,5-9 years,Female,0.0
2021-10-01,5-9 years,Male,0.0
2021-10-01,50-54 years,Female,308.0
2021-10-01,50-54 years,Male,660.0
2021-10-01,55-59 years,Female,290.0
2021-10-01,55-59 years,Male,646.0
2021-10-01,60-64 years ,Female,234.0
2021-10-01,60-64 years ,Male,493.0
2021-10-01,65-69 years,Female,99.0
2021-10-01,65-69 years,Male,243.0
2021-10-01,70-74 years,Female,54.0
2021-10-01,70-74 years,Male,76.0
2021-10-01,75-79 years,Female,17.0
2021-10-01,75-79 years,Male,24.0
2021-10-01,80-84 years,Female,19.0
2021-10-01,80-84 years,Male,14.0
2021-10-01,85-89 years,Female,10.0
2021-10-01,85-89 years,Male,12.727272727272727
2021-10-01,90-94 years,Female,0.0
2021-10-01,90-94 years,Male,0.0
2021-10-01,95-99 years,Female,0.0
2021-10-01,95-99 years,Male,0.0
2021-10-01,< 1 year,Female,0.0
2021-10-01,< 1 year,Male,0.0
2021-10-01,Not Stated,Female,0.0
2021-10-01,Not Stated,Male,0.0
2021-11-01,1-4 years,Female,6.439024390243903
2021-11-01,1-4 years,Male,10.428571428571429
2021-11-01,10-14 years,Female,9.25
2021-11-01,10-14 years,Male,4.8125
2021-11-01,100+ years,Female,0.0
2021-11-01,100+ years,Male,0.0
2021-11-01,15-19 years,Female,44.0
2021-11-01,15-19 years,Male,78.0
2021-11-01,20-24 years,Female,105.0
2021-11-01,20-24 years,Male,271.0
2021-11-01,25-29 years,Female,217.0
2021-11-01,25-29 years,Male,564.0
2021-11-01,30-34 years,Female,324.0
2021-11-01,30-34 years,Male,752.0
2021-11-01,35-39 years,Female,336.0
2021-11-01,35-39 years,Male,858.0
2021-11-01,40-44 years,Female,265.0
2021-11-01,40-44 years,Male,785.0
2021-11-01,45-49 years,Female,271.0
2021-11-01,45-49 years,Male,562.0
2021-11-01,5-9 years,Female,0.0
2021-11-01,5-9 years,Male,0.0
2021-11-01,50-54 years,Female,257.0
2021-11-01,50-54 years,Male,601.0
2021-11-01,55-59 years,Female,287.0
2021-11-01,55-59 years,Male,570.0
2021-11-01,60-64 years ,Female,210.0
2021-11-01,60-64 years ,Male,499.0
2021-11-01,65-69 years,Female,119.0
2021-11-01,65-69 years,Male,254.0
2021-11-01,70-74 years,Female,35.0
2021-11-01,70-74 years,Male,109.0
2021-11-01,75-79 years,Female,18.0
2021-11-01,75-79 years,Male,21.0
2021-11-01,80-84 years,Female,16.0
2021-11-01,80-84 years,Male,10.0
2021-11-01,85-89 years,Female,10.0
2021-11-01,85-89 years,Male,12.590909090909092
2021-11-01,90-94 years,Female,0.0
2021-11-01,90-94 years,Male,0.0
2021-11-01,95-99 years,Female,0.0
2021-11-01,95-99 years,Male,0.0
2021-11-01,< 1 year,Female,0.0
2021-11-01,< 1 year,Male,0.0
2021-11-01,Not Stated,Female,0.0
2021-11-01,Not Stated,Male,0.0
2021-12-01,1-4 years,Female,6.707317073170732
2021-12-01,1-4 years,Male,10.571428571428571
2021-12-01,10-14 years,Female,9.5
2021-12-01,10-14 years,Male,5.5
2021-12-01,100+ years,Female,0.0
2021-12-01,100+ years,Male,0.0
2021-12-01,15-19 years,Female,40.0
2021-12-01,15-19 years,Male,75.0
2021-12-01,20-24 years,Female,128.0
2021-12-01,20-24 years,Male,283.0
2021-12-01,25-29 years,Female,208.0
2021-12-01,25-29 years,Male,571.0
2021-12-01,30-34 years,Female,299.0
2021-12-01,30-34 years,Male,823.0
2021-12-01,35-39 years,Female,317.0
2021-12-01,35-39 years,Male,842.0
2021-12-01,40-44 years,Female,307.0
2021-12-01,40-44 years,Male,798.0
2021-12-01,45-49 years,Female,284.0
2021-12-01,45-49 years,Male,587.0
2021-12-01,5-9 years,Female,0.0
2021-12-01,5-9 years,Male,0.0
2021-12-01,50-54 years,Female,319.0
2021-12-01,50-54 years,Male,622.0
2021-12-01,55-59 years,Female,268.0
2021-12-01,55-59 years,Male,650.0
2021-12-01,60-64 years ,Female,223.0
2021-12-01,60-64 years ,Male,489.0
2021-12-01,65-69 years,Female,102.0
2021-12-01,65-69 years,Male,317.0
2021-12-01,70-74 years,Female,47.0
2021-12-01,70-74 years,Male,91.0
2021-12-01,75-79 years,Female,18.0
2021-12-01,75-79 years,Male,32.0
2021-12-01,80-84 years,Female,13.0
2021-12-01,80-84 years,Male,11.5
2021-12-01,85-89 years,Female,11.0
2021-12-01,85-89 years,Male,12.454545454545455
2021-12-01,90-94 years,Female,0.0
2021-12-01,90-94 years,Male,0.0
2021-12-01,95-99 years,Female,0.0
2021-12-01,95-99 years,Male,0.0
2021-12-01,< 1 year,Female,0.0
2021-12-01,< 1 year,Male,0.0
2021-12-01,Not Stated,Female,0.0
2021-12-01,Not Stated,Male,0.0
2022-01-01,1-4 years,Female,6.975609756097562
2022-01-01,1-4 years,Male,10.714285714285714
2022-01-01,10-14 years,Female,9.75
2022-01-01,10-14 years,Male,6.1875
2022-01-01,100+ years,Female,0.0
2022-01-01,100+ years,Male,0.0
2022-01-01,15-19 years,Female,56.0
2022-01-01,15-19 years,Male,71.0
2022-01-01,20-24 years,Female,128.0
2022-01-01,20-24 years,Male,308.0
2022-01-01,25-29 years,Female,233.0
2022-01-01,25-29 years,Male,591.0
2022-01-01,30-34 years,Female,359.0
2022-01-01,30-34 years,Male,804.0
2022-01-01,35-39 years,Female,394.0
2022-01-01,35-39 years,Male,831.0
2022-01-01,40-44 years,Female,354.0
2022-01-01,40-44 years,Male,830.0
2022-01-01,45-49 years,Female,251.0
2022-01-01,45-49 years,Male,675.0
2022-01-01,5-9 years,Female,0.0
2022-01-01,5-9 years,Male,0.0
2022-01-01,50-54 years,Female,283.0
2022-01-01,50-54 years,Male,610.0
2022-01-01,55-59 years,Female,290.0
2022-01-01,55-59 years,Male,679.0
2022-01-01,60-64 years ,Female,220.0
2022-01-01,60-64 years ,Male,534.0
2022-01-01,65-69 years,Female,123.0
2022-01-01,65-69 years,Male,290.0
2022-01-01,70-74 years,Female,54.0
2022-01-01,70-74 years,Male,121.0
2022-01-01,75-79 years,Female,38.0
2022-01-01,75-79 years,Male,44.0
2022-01-01,80-84 years,Female,17.0
2022-01-01,80-84 years,Male,13.0
2022-01-01,85-89 years,Female,11.142857142857142
2022-01-01,85-89 years,Male,12.318181818181818
2022-01-01,90-94 years,Female,0.0
2022-01-01,90-94 years,Male,0.0
2022-01-01,95-99 years,Female,0.0
2022-01-01,95-99 years,Male,0.0
2022-01-01,< 1 year,Female,0.0
2022-01-01,< 1 year,Male,0.0
2022-01-01,Not Stated,Female,0.0
2022-01-01,Not Stated,Male,0.0
2022-02-01,1-4 years,Female,7.2439024390243905
2022-02-01,1-4 years,Male,10.857142857142858
2022-02-01,10-14 years,Female,10.0
2022-02-01,10-14 years,Male,6.875
2022-02-01,100+ years,Female,0.0
2022-02-01,100+ years,Male,0.0
2022-02-01,15-19 years,Female,45.0
2022-02-01,15-19 years,Male,96.0
2022-02-01,20-24 years,Female,144.0
2022-02-01,20-24 years,Male,301.0
2022-02-01,25-29 years,Female,219.0
2022-02-01,25-29 years,Male,568.0
2022-02-01,30-34 years,Female,290.0
2022-02-01,30-34 years,Male,794.0
2022-02-01,35-39 years,Female,340.0
2022-02-01,35-39 years,Male,808.0
2022-02-01,40-44 years,Female,324.0
2022-02-01,40-44 years,Male,760.0
2022-02-01,45-49 years,Female,276.0
2022-02-01,45-49 years,Male,596.0
2022-02-01,5-9 years,Female,0.0
2022-02-01,5-9 years,Male,0.0
2022-02-01,50-54 years,Female,297.0
2022-02-01,50-54 years,Male,696.0
2022-02-01,55-59 years,Female,266.0
2022-02-01,55-59 years,Male,612.0
2022-02-01,60-64 years ,Female,208.0
2022-02-01,60-64 years ,Male,484.0
2022-02-01,65-69 years,Female,97.0
2022-02-01,65-69 years,Male,255.0
2022-02-01,70-74 years,Female,37.0
2022-02-01,70-74 years,Male,85.0
2022-02-01,75-79 years,Female,12.0
2022-02-01,75-79 years,Male,34.0
2022-02-01,80-84 years,Female,17.666666666666668
2022-02-01,80-84 years,Male,13.0
2022-02-01,85-89 years,Female,11.285714285714286
2022-02-01,85-89 years,Male,12.181818181818182
2022-02-01,90-94 years,Female,0.0
2022-02-01,90-94 years,Male,0.0
2022-02-01,95-99 years,Female,0.0
2022-02-01,95-99 years,Male,0.0
2022-02-01,< 1 year,Female,0.0
2022-02-01,< 1 year,Male,0.0
2022-02-01,Not Stated,Female,0.0
2022-02-01,Not Stated,Male,0.0
2022-03-01,1-4 years,Female,7.51219512195122
2022-03-01,1-4 years,Male,11.0
2022-03-01,10-14 years,Female,10.11111111111111
2022-03-01,10-14 years,Male,7.5625
2022-03-01,100+ years,Female,0.0
2022-03-01,100+ years,Male,0.0
2022-03-01,15-19 years,Female,59.0
2022-03-01,15-19 years,Male,91.0
2022-03-01,20-24 years,Female,140.0
2022-03-01,20-24 years,Male,335.0
2022-03-01,25-29 years,Female,234.0
2022-03-01,25-29 years,Male,673.0
2022-03-01,30-34 years,Female,346.0
2022-03-01,30-34 years,Male,844.0
2022-03-01,35-39 years,Female,357.0
2022-03-01,35-39 years,Male,853.0
2022-03-01,40-44 years,Female,370.0
2022-03-01,40-44 years,Male,804.0
2022-03-01,45-49 years,Female,303.0
2022-03-01,45-49 years,Male,702.0
2022-03-01,5-9 years,Female,0.0
2022-03-01,5-9 years,Male,0.0
2022-03-01,50-54 years,Female,286.0
2022-03-01,50-54 years,Male,652.0
2022-03-01,55-59 years,Female,296.0
2022-03-01,55-59 years,Male,681.0
2022-03-01,60-64 years ,Female,228.0
2022-03-01,60-64 years ,Male,511.0
2022-03-01,65-69 years,Female,127.0
2022-03-01,65-69 years,Male,270.0
2022-03-01,70-74 years,Female,46.0
2022-03-01,70-74 years,Male,95.0
2022-03-01,75-79 years,Female,19.0
2022-03-01,75-79 years,Male,31.0
2022-03-01,80-84 years,Female,18.333333333333332
2022-03-01,80-84 years,Male,12.0
2022-03-01,85-89 years,Female,11.428571428571429
2022-03-01,85-89 years,Male,12.045454545454545
2022-03-01,90-94 years,Female,0.0
2022-03-01,90-94 years,Male,0.0
2022-03-01,95-99 years,Female,0.0
2022-03-01,95-99 years,Male,0.0
2022-03-01,< 1 year,Female,0.0
2022-03-01,< 1 year,Male,0.0
2022-03-01,Not Stated,Female,0.0
2022-03-01,Not Stated,Male,0.0
2022-04-01,1-4 years,Female,7.7804878048780495
2022-04-01,1-4 years,Male,10.5
2022-04-01,10-14 years,Female,10.222222222222221
2022-04-01,10-14 years,Male,8.25
2022-04-01,100+ years,Female,0.0
2022-04-01,100+ years,Male,0.0
2022-04-01,15-19 years,Female,41.0
2022-04-01,15-19 years,Male,79.0
2022-04-01,20-24 years,Female,111.0
2022-04-01,20-24 years,Male,297.0
2022-04-01,25-29 years,Female,227.0
2022-04-01,25-29 years,Male,578.0
2022-04-01,30-34 years,Female,309.0
2022-04-01,30-34 years,Male,846.0
2022-04-01,35-39 years,Female,323.0
2022-04-01,35-39 years,Male,841.0
2022-04-01,40-44 years,Female,304.0
2022-04-01,40-44 years,Male,783.0
2022-04-01,45-49 years,Female,279.0
2022-04-01,45-49 years,Male,627.0
2022-04-01,5-9 years,Female,0.0
2022-04-01,5-9 years,Male,0.0
2022-04-01,50-54 years,Female,300.0
2022-04-01,50-54 years,Male,629.0
2022-04-01,55-59 years,Female,258.0
2022-04-01,55-59 years,Male,649.0
2022-04-01,60-64 years ,Female,187.0
2022-04-01,60-64 years ,Male,480.0
2022-04-01,65-69 years,Female,106.0
2022-04-01,65-69 years,Male,262.0
2022-04-01,70-74 years,Female,49.0
2022-04-01,70-74 years,Male,98.0
2022-04-01,75-79 years,Female,23.0
2022-04-01,75-79 years,Male,24.0
2022-04-01,80-84 years,Female,19.0
2022-04-01,80-84 years,Male,15.0
2022-04-01,85-89 years,Female,11.571428571428571
2022-04-01,85-89 years,Male,11.90909090909091
2022-04-01,90-94 years,Female,0.0
2022-04-01,90-94 years,Male,0.0
2022-04-01,95-99 years,Female,0.0
2022-04-01,95-99 years,Male,0.0
2022-04-01,< 1 year,Female,0.0
2022-04-01,< 1 year,Male,0.0
2022-04-01,Not Stated,Female,0.0
2022-04-01,Not Stated,Male,0.0
2022-05-01,1-4 years,Female,8.048780487804878
2022-05-01,1-4 years,Male,10.0
2022-05-01,10-14 years,Female,10.333333333333334
2022-05-01,10-14 years,Male,8.9375
2022-05-01,100+ years,Female,0.0
2022-05-01,100+ years,Male,0.0
2022-05-01,15-19 years,Female,38.0
2022-05-01,15-19 years,Male,106.0
2022-05-01,20-24 years,Female,148.0
2022-05-01,20-24 years,Male,266.0
2022-05-01,25-29 years,Female,223.0
2022-05-01,25-29 years,Male,572.0
2022-05-01,30-34 years,Female,300.0
2022-05-01,30-34 years,Male,771.0
2022-05-01,35-39 years,Female,324.0
2022-05-01,35-39 years,Male,825.0
2022-05-01,40-44 years,Female,332.0
2022-05-01,40-44 years,Male,813.0
2022-05-01,45-49 years,Female,297.0
2022-05-01,45-49 years,Male,652.0
2022-05-01,5-9 years,Female,0.0
2022-05-01,5-9 years,Male,0.0
2022-05-01,50-54 years,Female,321.0
2022-05-01,50-54 years,Male,695.0
2022-05-01,55-59 years,Female,306.0
2022-05-01,55-59 years,Male,640.0
2022-05-01,60-64 years ,Female,240.0
2022-05-01,60-64 years ,Male,513.0
2022-05-01,65-69 years,Female,112.0
2022-05-01,65-69 years,Male,250.0
2022-05-01,70-74 years,Female,50.0
2022-05-01,70-74 years,Male,86.0
2022-05-01,75-79 years,Female,31.0
2022-05-01,75-79 years,Male,42.0
2022-05-01,80-84 years,Female,13.0
2022-05-01,80-84 years,Male,18.0
2022-05-01,85-89 years,Female,11.714285714285714
2022-05-01,85-89 years,Male,11.772727272727273
2022-05-01,90-94 years,Female,0.0
2022-05-01,90-94 years,Male,0.0
2022-05-01,95-99 years,Female,0.0
2022-05-01,95-99 years,Male,0.0
2022-05-01,< 1 year,Female,0.0
2022-05-01,< 1 year,Male,0.0
2022-05-01,Not Stated,Female,0.0
2022-05-01,Not Stated,Male,0.0
2022-06-01,1-4 years,Female,8.317073170731708
2022-06-01,1-4 years,Male,10.0
2022-06-01,10-14 years,Female,10.444444444444445
2022-06-01,10-14 years,Male,9.625
2022-06-01,100+ years,Female,0.0
2022-06-01,100+ years,Male,0.0
2022-06-01,15-19 years,Female,46.0
2022-06-01,15-19 years,Male,82.0
2022-06-01,20-24 years,Female,119.0
2022-06-01,20-24 years,Male,287.0
2022-06-01,25-29 years,Female,224.0
2022-06-01,25-29 years,Male,564.0
2022-06-01,30-34 years,Female,296.0
2022-06-01,30-34 years,Male,849.0
2022-06-01,35-39 years,Female,354.0
2022-06-01,35-39 years,Male,833.0
2022-06-01,40-44 years,Female,335.0
2022-06-01,40-44 years,Male,806.0
2022-06-01,45-49 years,Female,277.0
2022-06-01,45-49 years,Male,681.0
2022-06-01,5-9 years,Female,0.0
2022-06-01,5-9 years,Male,0.0
2022-06-01,50-54 years,Female,277.0
2022-06-01,50-54 years,Male,641.0
2022-06-01,55-59 years,Female,322.0
2022-06-01,55-59 years,Male,660.0
2022-06-01,60-64 years ,Female,228.0
2022-06-01,60-64 years ,Male,530.0
2022-06-01,65-69 years,Female,111.0
2022-06-01,65-69 years,Male,276.0
2022-06-01,70-74 years,Female,46.0
2022-06-01,70-74 years,Male,99.0
2022-06-01,75-79 years,Female,28.0
2022-06-01,75-79 years,Male,27.0
2022-06-01,80-84 years,Female,13.0
2022-06-01,80-84 years,Male,14.0
2022-06-01,85-89 years,Female,11.857142857142858
2022-06-01,85-89 years,Male,11.636363636363637
2022-06-01,90-94 years,Female,0.0
2022-06-01,90-94 years,Male,0.0
2022-06-01,95-99 years,Female,0.0
2022-06-01,95-99 years,Male,0.0
2022-06-01,< 1 year,Female,0.0
2022-06-01,< 1 year,Male,0.0
2022-06-01,Not Stated,Female,0.0
2022-06-01,Not Stated,Male,0.0
2022-07-01,1-4 years,Female,8.585365853658537
